product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,estimated_revenue,estimated_profit
"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,1099.0,0.64,4.2,24269.0,9683331.0,1936666.2000000002
"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139.0,249.0,0.44,4.0,9378.0,1303542.0,260708.40000000002
SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",7299.0,19125.0,0.62,3.4,902.0,6583698.0,1316739.6
"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,799.0,0.63,4.4,28791.0,8608509.0,1721701.8
"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.0,1299.0,0.75,4.2,10576.0,3437200.0,687440.0
OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29999.0,39999.0,0.25,4.2,7298.0,218932702.0,43786540.400000006
Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",27999.0,40990.0,0.32,4.3,4703.0,131679297.0,26335859.400000002
Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990.0,52900.0,0.41,4.3,7109.0,220307910.0,44061582.0
"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices â€“ Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,0.8,4.5,127.0,25273.0,5054.6
"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,649.0,1999.0,0.68,4.2,24269.0,15750581.0,3150116.2
"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269.0,800.0,0.66,3.6,10134.0,2726046.0,545209.2000000001
OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24999.0,31999.0,0.22,4.2,34899.0,872440101.0,174488020.20000002
"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,699.0,0.57,4.2,94363.0,28214537.0,5642907.4
Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,0.8,4.1,425.0,84575.0,16915.0
TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18990.0,40990.0,0.54,4.2,6659.0,126454410.0,25290882.0
"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,290.0,349.0,0.17,3.7,1977.0,573330.0,114666.0
"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",249.0,799.0,0.69,3.8,1079.0,268671.0,53734.200000000004
"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,345.0,999.0,0.65,3.7,1097.0,378465.0,75693.0
TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1099.0,1899.0,0.42,4.5,22420.0,24639580.0,4927916.0
"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,719.0,1499.0,0.52,4.1,1045.0,751355.0,150271.0
Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,1499.0,0.77,4.3,4145.0,1446605.0,289321.0
"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,849.0,1809.0,0.53,4.3,6547.0,5558403.0,1111680.6
Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299.0,899.0,0.67,4.0,1588.0,474812.0,94962.40000000001
MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21999.0,29999.0,0.27,4.2,32840.0,722447160.0,144489432.0
"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,999.0,0.65,4.2,13120.0,4578880.0,915776.0
"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,0.6,4.3,2806.0,1119594.0,223918.80000000002
"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449.0,1299.0,0.65,4.2,24269.0,10896781.0,2179356.2
CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,0.7,4.3,766.0,229034.0,45806.8
VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",37999.0,65000.0,0.42,4.3,3587.0,136302413.0,27260482.6
"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99.0,800.0,0.88,3.9,24871.0,2462229.0,492445.80000000005
"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)","Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",7390.0,20000.0,0.63,4.1,2581.0,19073590.0,3814718.0
"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,273.1,999.0,0.73,4.3,20850.0,5694135.000000001,1138827.0000000002
LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15990.0,23990.0,0.33,4.3,1035.0,16549650.0,3309930.0
"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,0.6,4.1,1780.0,710220.0,142044.0
Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399.0,1999.0,0.8,4.5,505.0,201495.0,40299.0
Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,210.0,399.0,0.47,4.1,1717.0,360570.0,72114.0
Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1299.0,1999.0,0.35,3.6,590.0,766410.0,153282.0
"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,347.0,999.0,0.65,3.5,1121.0,388987.0,77797.40000000001
"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149.0,999.0,0.85,4.0,1313.0,195637.0,39127.4
"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,228.0,899.0,0.75,3.8,132.0,30096.0,6019.200000000001
"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1599.0,1999.0,0.2,4.4,1951.0,3119649.0,623929.8
Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1499.0,3999.0,0.63,3.7,37.0,55463.0,11092.6
VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8499.0,15999.0,0.47,4.3,592.0,5031408.0,1006281.6000000001
Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",20990.0,44990.0,0.53,4.1,1259.0,26426410.0,5285282.0
Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999.0,44999.0,0.27,4.2,45238.0,1492808762.0,298561752.40000004
AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",799.0,1700.0,0.53,4.1,28638.0,22881762.0,4576352.4
AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",229.0,595.0,0.62,4.3,12835.0,2939215.0,587843.0
iFFALCON 80 cm (32 inches) HD Ready Smart LED TVÂ 32F53 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999.0,27990.0,0.64,4.2,1269.0,12688731.0,2537746.2
7SEVENÂ® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,599.0,0.42,4.2,284.0,99116.0,19823.2
"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)","Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables",489.0,1200.0,0.59,4.4,69538.0,34004082.0,6800816.4
Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",23999.0,34990.0,0.31,4.3,4703.0,112867297.0,22573459.400000002
"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,0.6,4.3,2806.0,1119594.0,223918.80000000002
"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics|HomeAudio|Accessories|SpeakerAccessories|Mounts,349.0,1299.0,0.73,4.0,3295.0,1149955.0,229991.0
"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,299.0,0.4,3.9,81.0,14499.0,2899.8
"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,689.0,1500.0,0.54,4.2,42301.0,29145389.0,5829077.800000001
LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990.0,49990.0,0.38,4.3,1376.0,42642240.0,8528448.0
"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249.0,931.0,0.73,3.9,1075.0,267675.0,53535.0
"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",999.0,2399.0,0.58,4.6,3664.0,3660336.0,732067.2000000001
LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399.0,399.0,0.0,3.9,1951.0,778449.0,155689.80000000002
"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,699.0,0.5,4.3,20850.0,7276650.0,1455330.0
"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,1099.0,0.64,4.1,2685.0,1071315.0,214263.0
"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1699.0,2999.0,0.43,4.4,24780.0,42101220.0,8420244.0
"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",655.0,1099.0,0.4,3.2,285.0,186675.0,37335.0
"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,749.0,1339.0,0.44,4.2,179692.0,134589308.0,26917861.6
Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999.0,12999.0,0.23,4.2,6088.0,60873912.0,12174782.4
Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",195.0,499.0,0.61,3.7,1383.0,269685.0,53937.0
"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999.0,2100.0,0.52,4.5,5492.0,5486508.0,1097301.6
"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499.0,899.0,0.44,4.2,919.0,458581.0,91716.20000000001
"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",416.0,599.0,0.31,4.2,30023.0,12489568.0,2497913.6
"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,368.0,699.0,0.47,4.2,387.0,142416.0,28483.2
